"","CBJMJ00700","CBJMJ01400","CBJMJ02800","CBJMJ04200","CBJMJ04201","CBJMJ04202","CBJMJ04203","CHCFJ00700","CHCFJ01400","CHCFJ02800","CHCFJ04200","CHCFJ05601","CHCFJ05602","CHCFJ05603","DGYFJ06201","DGYFJ06202","DGYFJ06203","DGYMJ06201","DGYMJ06202","DGYMJ06203","DHCFJ07801","DHCFJ07802","DHCFJ07803","DHCMJ07801","DHCMJ07802","DHCMJ07803","DHKFJ23501","DHKFJ23502","DHKFJ23503","DSLFJ04101","DSLFJ04102","DSLFJ04103","DSLMJ04101","DSLMJ04102","DSLMJ04103","DSTFJ04001","DSTFJ04002","DSTFJ04003","DSTMJ04001","DSTMJ04002","DSTMJ04003","HBJMJ00700","HBJMJ01400","HBJMJ02800","HBJMJ04200","HBJMJ04201","HBJMJ04202","HBJMJ04203","HHCFJ00700","HHCFJ01400","HHCFJ02800","HHCFJ04200","HHCFJ05601","HHCFJ05602","HHCFJ05603","LBJMJ00700","LBJMJ01400","LBJMJ02800","LBJMJ04200","LBJMJ04201","LBJMJ04202","LBJMJ04203","LHCFJ00700","LHCFJ01400","LHCFJ02800","LHCFJ04200","LHCFJ05601","LHCFJ05602","LHCFJ05603","MBJMJ00700","MBJMJ01400","MBJMJ02800","MBJMJ04200","MBJMJ04201","MBJMJ04202","MBJMJ04203","MHCFJ00700","MHCFJ01400","MHCFJ02800","MHCFJ04200","MHCFJ05601","MHCFJ05602","MHCFJ05603","NBJMJ00100","NBJMJ00700","NBJMJ01400","NBJMJ02800","NBJMJ04200","NBJMJ04201","NBJMJ04202","NBJMJ04203","NHCFJ00100","NHCFJ00700","NHCFJ01400","NHCFJ02800","NHCFJ04200","NHCFJ05601","NHCFJ05602","NHCFJ05603"
"Phascolarctobacterium succinatutens","6.731728e-06","6.634554e-06","2.669952e-07","2.692604e-07","0.000000e+00","1.729906e-07","2.568452e-07","4.183218e-06","1.349208e-05","8.758418e-07","1.220140e-06","3.190052e-07","5.912906e-06","4.432706e-06","4.201747e-06","4.456719e-06","1.883143e-06","3.345535e-07","1.359562e-06","1.117248e-05","2.060928e-06","2.738898e-06","4.325387e-07","4.398732e-06","1.867219e-06","1.011406e-06","7.663132e-08","5.043507e-07","4.099341e-06","7.584973e-07","1.017510e-06","1.736719e-06","3.055860e-06","1.417241e-06","1.462758e-06","1.014886e-06","0.000000e+00","4.851484e-06","8.682602e-07","7.694965e-08","9.529968e-07","2.221664e-06","1.001067e-05","1.399548e-07","1.024089e-06","1.999969e-06","1.059672e-06","0.000000e+00","3.750450e-06","2.198035e-06","2.534246e-06","0.000000e+00","6.437197e-08","1.996384e-06","4.183597e-06","1.087423e-05","4.068397e-06","4.309792e-07","5.652170e-07","1.286652e-06","7.062005e-06","1.489431e-06","1.619716e-06","4.642495e-06","1.107922e-06","2.433724e-07","7.378577e-07","3.565061e-06","4.944470e-07","1.317255e-05","3.258514e-06","8.543385e-07","1.122604e-06","2.542779e-06","1.526438e-06","8.509847e-08","3.660769e-06","6.765087e-06","5.640872e-07","1.448236e-06","4.060329e-07","5.419258e-06","4.250466e-06","0.000000e+00","1.602706e-06","4.663485e-06","4.034690e-07","1.015087e-06","5.714224e-06","6.135176e-06","4.675062e-07","8.373306e-06","4.386715e-06","1.183980e-06","6.415266e-08","2.041702e-07","1.632739e-07","1.514151e-07","2.562776e-06"
"Phenylobacterium zucineum","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.085864e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.744979e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Photobacterium damselae","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Phycicoccus jejuensis","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.584764e-07","1.373822e-07","3.770258e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.523449e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.046546e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.298364e-07","1.999164e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.312801e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.659109e-07","2.855828e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Pichia kudriavzevii","0.000000e+00","0.000000e+00","5.006131e-07","0.000000e+00","0.000000e+00","2.157172e-07","7.336089e-08","0.000000e+00","0.000000e+00","0.000000e+00","2.266711e-07","3.880176e-08","3.553496e-08","0.000000e+00","0.000000e+00","1.281448e-07","0.000000e+00","1.090762e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.492739e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.773977e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.069621e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.797765e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.469932e-07","1.018343e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.520786e-08","2.170311e-07","0.000000e+00","6.036566e-07","3.231726e-07","0.000000e+00","2.319537e-07","2.043636e-07","0.000000e+00","5.600069e-08","0.000000e+00","0.000000e+00","0.000000e+00","3.179099e-07","0.000000e+00","2.666580e-07","2.887047e-07","0.000000e+00","0.000000e+00","0.000000e+00","9.545120e-08","0.000000e+00","0.000000e+00","0.000000e+00","5.072937e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.472777e-07","2.380275e-06","4.073851e-07","1.663485e-06","0.000000e+00","1.655984e-07","1.646888e-07","0.000000e+00","7.251538e-07","4.087735e-08","0.000000e+00","9.449539e-08"
"Pimelobacter simplex","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.234605e-07","0.000000e+00","8.216293e-07","0.000000e+00","0.000000e+00","6.274769e-08","0.000000e+00","0.000000e+00","0.000000e+00","1.494745e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.598607e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.600431e-07","0.000000e+00","1.226295e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.318771e-07","3.284108e-07","0.000000e+00","1.704200e-07","7.820211e-08","0.000000e+00","3.929012e-07","1.390342e-07","0.000000e+00","9.485831e-08","0.000000e+00","0.000000e+00","0.000000e+00","4.325659e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.022366e-07","2.263655e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.504529e-08","0.000000e+00"
"Planococcus citreus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.206232e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.817747e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Polymorphum gilvum","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.132401e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.152669e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.440565e-07","0.000000e+00","0.000000e+00","1.963523e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Polynucleobacter necessarius","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Porphyromonas gulae","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Prauserella rugosa","7.865590e-07","0.000000e+00","3.802565e-06","1.848409e-07","9.985700e-08","1.673310e-06","2.663693e-07","3.100656e-06","1.191025e-06","7.513314e-07","0.000000e+00","7.540042e-07","2.041108e-08","1.589811e-07","5.797697e-06","8.513074e-07","2.057085e-06","1.786533e-06","1.271686e-06","3.006140e-07","7.912888e-07","4.246941e-07","1.551886e-06","7.863701e-07","7.340488e-07","1.315559e-06","0.000000e+00","1.382608e-07","5.761987e-07","0.000000e+00","1.751897e-07","2.312944e-08","1.722579e-07","1.410452e-07","9.067245e-08","5.223753e-07","6.947653e-08","3.221845e-07","1.304434e-07","4.773881e-08","0.000000e+00","0.000000e+00","4.238765e-07","1.723544e-07","2.235019e-07","1.544359e-07","5.994502e-08","0.000000e+00","8.158599e-07","1.195965e-07","1.818116e-07","7.810412e-08","0.000000e+00","3.637722e-08","4.201953e-08","2.003793e-07","3.844713e-07","4.929246e-05","1.157528e-06","2.093531e-06","6.347307e-07","1.507223e-07","1.090437e-06","8.239314e-07","4.342052e-07","5.647783e-07","1.287796e-08","0.000000e+00","1.317250e-07","1.177970e-07","1.082005e-06","5.388734e-07","5.662418e-07","0.000000e+00","5.299393e-06","0.000000e+00","8.747169e-07","3.580418e-07","3.626924e-07","0.000000e+00","1.109367e-06","1.041909e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.237979e-06","3.870323e-06","3.344947e-06","2.781202e-06","1.203701e-06","0.000000e+00","3.522097e-06","6.926741e-07","1.169734e-05","7.893503e-07","5.855739e-08","4.686982e-07","7.368299e-07"
"Prevotella bivia","0.000000e+00","6.873082e-07","6.856583e-08","1.471340e-07","6.970216e-08","3.545451e-07","0.000000e+00","0.000000e+00","1.486380e-05","1.446510e-06","4.749994e-06","9.565979e-08","7.824032e-06","1.669810e-05","6.694672e-06","1.333890e-06","6.671076e-07","1.792737e-07","1.769314e-07","1.879611e-05","0.000000e+00","6.404942e-07","0.000000e+00","2.256918e-07","0.000000e+00","0.000000e+00","7.871735e-08","7.289910e-07","9.878288e-07","2.196146e-07","1.961820e-07","2.617520e-07","9.462157e-06","3.332900e-07","3.084494e-06","0.000000e+00","0.000000e+00","2.388302e-06","6.457594e-08","7.885435e-08","4.409748e-08","0.000000e+00","2.845552e-06","0.000000e+00","0.000000e+00","2.415927e-07","0.000000e+00","1.070339e-07","0.000000e+00","2.051495e-06","4.428443e-06","4.001152e-07","6.612429e-08","8.115812e-07","3.960653e-06","5.207878e-06","1.373253e-07","4.756061e-07","0.000000e+00","1.653581e-07","7.587927e-08","0.000000e+00","1.143693e-06","4.996285e-06","8.098952e-07","1.104489e-06","8.621857e-07","4.929422e-06","9.515739e-08","1.671510e-05","1.335954e-06","0.000000e+00","1.779393e-07","0.000000e+00","0.000000e+00","0.000000e+00","7.844010e-08","1.330057e-05","3.997258e-07","7.148148e-06","9.171468e-07","1.114530e-05","5.013914e-06","0.000000e+00","0.000000e+00","9.095032e-07","0.000000e+00","6.329797e-08","6.520226e-06","0.000000e+00","9.113480e-08","5.786637e-07","1.360858e-07","9.924811e-07","2.629624e-07","0.000000e+00","0.000000e+00","2.731707e-07","6.600644e-07"
"Prevotella bryantii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Prevotella buccalis","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.164977e-07","1.173641e-06","1.164219e-07","4.901392e-08","0.000000e+00","0.000000e+00","0.000000e+00","7.590446e-08","0.000000e+00","1.657956e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.696500e-08","3.536714e-08","0.000000e+00","3.678021e-08","0.000000e+00","2.225335e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.417108e-08","0.000000e+00","0.000000e+00","2.052463e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.193930e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.802097e-08","1.549107e-08","2.093515e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.154519e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.769215e-08","2.473364e-07","0.000000e+00","0.000000e+00","1.678251e-07","0.000000e+00","5.598713e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.007135e-08","0.000000e+00","6.161144e-08","0.000000e+00","1.594763e-07","7.976387e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.965800e-06","5.607457e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.816342e-08","0.000000e+00"
"Prevotella copri","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.138296e-06","6.181365e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.861556e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.996346e-07","0.000000e+00","0.000000e+00","0.000000e+00","2.175527e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.012272e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.063732e-07","8.920135e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.348909e-07","7.122526e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.010479e-07","0.000000e+00","1.057247e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Prevotella disiens","0.000000e+00","2.799118e-06","0.000000e+00","7.989532e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.004163e-06","0.000000e+00","1.106688e-06","0.000000e+00","4.288155e-06","1.166945e-05","1.473558e-06","1.749559e-06","6.029519e-07","0.000000e+00","0.000000e+00","7.280961e-06","0.000000e+00","1.410888e-07","0.000000e+00","3.575666e-07","0.000000e+00","0.000000e+00","1.558912e-07","2.713138e-07","9.174653e-07","3.975103e-08","0.000000e+00","4.737805e-08","1.376171e-06","3.300224e-07","9.908339e-07","0.000000e+00","0.000000e+00","5.809381e-07","5.115427e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.026071e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.967990e-08","5.764030e-07","1.129650e-06","9.049389e-07","1.520914e-06","0.000000e+00","0.000000e+00","4.172650e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.089283e-07","3.609069e-06","1.256326e-07","2.566886e-05","7.254375e-07","0.000000e+00","2.993417e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.301626e-07","0.000000e+00","7.548131e-07","1.651191e-07","1.147112e-05","2.440146e-06","0.000000e+00","0.000000e+00","1.481610e-06","2.850069e-07","0.000000e+00","0.000000e+00","2.423869e-07","0.000000e+00","5.729905e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.038346e-07","1.969485e-07","4.216730e-08"
